state,district,murder,rape,kidnapping,robbery,theft,riots,cheating,total_crimes,hurt,assault_women,dowry_deaths,risk_label,population_lakhs,crime_rate,murder_rate,rape_rate,kidnapping_rate,robbery_rate,theft_rate,riots_rate,cheating_rate,crime_severity_index,crime_diversity_score,tourist_risk_score,safety_score
Bihar,Gopalganj,61,7,339,66,878,136,189,5358,2587,4,21,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Jamui,41,4,127,28,307,138,33,2960,1865,5,12,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Jehanabad,29,3,98,13,406,75,85,2380,1230,4,15,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Katihar,65,50,235,33,576,23,45,4146,2337,3,17,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Khagaria,63,6,234,42,377,22,0,3479,1945,6,11,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Kishanganj,44,42,117,18,289,24,26,1574,717,0,5,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Lakhisarai,39,10,150,9,186,31,12,1821,985,6,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Madhepura,73,24,172,61,741,81,98,3885,2025,0,10,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Madhubani,68,15,109,49,837,58,25,5191,3358,7,26,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Motihari,146,15,425,144,2099,177,22,10513,5849,4,75,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Munger,56,7,235,25,261,124,100,2773,1294,16,7,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Muzaffarpur,136,57,763,95,2387,105,0,9595,4303,19,79,Safe,49.0,195.81632653061226,27.755102040816325,11.63265306122449,155.71428571428572,19.387755102040817,487.14285714285717,21.428571428571427,0.0,10.719545634556537,6,56.30900556340508,9.234303790580482
Bihar,Nalanda,75,12,513,91,1218,397,476,8316,4027,13,58,Safe,29.0,286.7586206896552,25.862068965517242,4.137931034482759,176.89655172413794,31.379310344827584,420.0,136.89655172413794,164.1379310344828,14.647317785991135,6,62.553450551899104,8.878694168302086
Bihar,Naugachia,43,6,129,57,243,81,12,1693,779,2,5,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Nawadah,66,20,310,35,694,68,88,5075,3288,8,18,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Patna,307,85,1332,200,8341,362,2053,23758,7409,82,88,High,58.5,406.11965811965814,52.47863247863248,14.52991452991453,227.6923076923077,34.18803418803419,1425.8119658119658,61.88034188034188,350.94017094017096,24.649152962699247,6,86.34166578831032,8.411959368748759
Bihar,Purnea,80,79,425,115,1343,124,140,5754,2555,12,18,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Rohtas,62,3,255,54,1069,286,175,5659,2826,3,25,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Saharsa,37,16,101,20,519,150,28,3641,2450,2,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Samastipur,101,44,363,133,1067,173,0,6455,3006,3,41,Safe,42.5,151.88235294117646,23.764705882352942,10.352941176470589,85.41176470588235,31.294117647058822,251.05882352941177,40.705882352941174,0.0,7.477902117834214,6,39.594997609917506,9.406097826543613
Bihar,Saran,108,15,568,122,1899,94,339,10362,5868,4,51,Safe,39.9,259.69924812030075,27.067669172932334,3.759398496240602,142.35588972431077,30.576441102756892,475.9398496240602,23.558897243107772,84.96240601503759,11.109444110813406,6,53.49200438368443,8.984503828674743
Bihar,Sheikhpura,14,4,85,12,234,132,73,1707,884,8,10,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Sheohar,12,4,72,6,83,11,10,990,513,4,5,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Sitamarhi,62,42,506,57,864,23,243,6053,3313,6,37,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Siwan,94,7,311,61,1324,87,156,5651,2782,3,38,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Supaul,42,8,174,56,530,111,21,3684,2189,0,15,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Vaishali,117,15,525,98,1434,114,0,6740,2965,8,47,Safe,35.0,192.57142857142858,33.42857142857143,4.285714285714286,150.0,28.0,409.71428571428567,32.57142857142857,0.0,10.515033145488516,6,56.63046515748732,9.246992242617763
Bihar,Economic Offences Unit,0,0,0,0,0,0,9,19,0,0,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Bihar,Anti Terrorist Squad,0,0,0,0,0,0,0,0,0,0,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Balod,16,22,47,2,111,27,28,1591,34,25,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Balodbazar,28,21,121,30,392,106,44,3194,1355,63,4,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Balrampur,56,61,56,12,114,43,0,1674,68,51,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Bemetra,31,10,66,2,100,10,25,1618,49,15,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Bilaspur,54,218,185,37,1138,19,198,8381,3742,155,2,Moderate,29.5,284.10169491525426,18.305084745762713,73.89830508474576,62.71186440677966,12.542372881355933,385.7627118644068,6.440677966101695,67.11864406779661,9.617975542651646,6,43.96186968561929,8.889083485833533
Chhattisgarh,Bizapur,36,10,17,2,24,8,0,413,0,5,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Dantewara,43,9,28,3,63,10,36,583,1,19,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Dhamtari,27,17,47,10,218,42,26,2050,110,44,6,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Durg,39,76,261,61,924,20,89,7273,2816,117,5,High,33.2,219.06626506024094,11.746987951807228,22.891566265060238,78.6144578313253,18.373493975903614,278.31325301204816,6.024096385542168,26.807228915662648,6.663307500796119,6,34.555292610858075,9.143390075075812
Chhattisgarh,Gariyaband,19,28,29,5,87,11,29,1478,732,30,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Jagdalpur,27,47,37,14,133,12,27,1454,448,7,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Janjgir,27,36,170,15,364,82,41,3032,1298,75,7,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Jashpur,64,65,60,14,200,21,30,1506,421,22,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Kabirdham,22,23,86,14,142,52,28,1964,881,58,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Kanker,27,38,41,6,64,15,29,1138,51,19,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Kondagaon,18,4,66,1,54,12,45,906,4,18,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Korba,45,37,130,14,365,56,57,3292,1341,56,0,Moderate,12.5,263.36,36.0,29.6,104.0,11.200000000000001,292.0,44.800000000000004,45.599999999999994,9.847690749616177,6,47.46458059822248,8.970189272337313
Chhattisgarh,Koriya,13,19,22,5,73,7,10,908,494,22,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Mahasamund,22,22,76,17,162,36,20,1752,653,30,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Mungali,19,10,40,3,76,30,30,1248,607,21,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Narayanpur,9,6,13,2,12,1,6,267,92,3,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Raigarh,68,75,126,33,528,43,97,3644,1452,69,2,Moderate,15.5,235.09677419354838,43.87096774193548,48.38709677419355,81.29032258064515,21.29032258064516,340.64516129032256,27.741935483870968,62.58064516129032,10.806074873739293,6,51.150097561601434,9.080706333143194
Chhattisgarh,Raipur,75,114,438,110,1966,96,0,10669,3823,119,6,High,41.0,260.219512195122,18.29268292682927,27.804878048780488,106.82926829268294,26.82926829268293,479.5121951219512,23.414634146341463,0.0,9.495601244220117,6,47.19052976053579,8.982469451679496
Chhattisgarh,Rajnandgaon,32,22,99,13,276,1,37,2395,940,40,5,Moderate,16.0,149.6875,20.0,13.75,61.875,8.125,172.5,0.625,23.125,5.1724523693230315,5,27.237003523592822,9.414680310992525
Chhattisgarh,Sarguja,48,78,91,25,413,40,102,2498,892,36,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Sukma,19,9,19,0,16,0,10,270,2,4,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Surajpur,48,52,51,9,158,48,28,1876,802,42,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Gaurela-Pendra-Marwari,13,8,44,3,72,13,16,912,455,18,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Khairagarh - Chhuikhadan-Gandai,4,9,50,8,76,5,0,942,414,14,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,12,35,40,9,85,16,20,1377,717,39,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,12,9,35,2,29,2,4,372,110,6,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Sakti,21,30,82,3,178,51,25,1486,583,37,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Chhattisgarh,Sarangarh-Bilaigarh,19,26,63,7,112,26,12,1268,544,38,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Goa,North Goa,18,36,53,14,326,31,78,1474,195,56,0,High,8.2,179.75609756097563,21.951219512195124,43.90243902439025,64.63414634146342,17.073170731707318,397.5609756097561,37.80487804878049,95.12195121951221,9.577252171186204,6,38.7384945795443,9.297103745325511
Goa,South Goa,25,34,30,0,191,22,35,1118,108,26,0,Moderate,7.5,149.06666666666666,33.333333333333336,45.33333333333333,40.0,0.0,254.66666666666666,29.333333333333332,46.66666666666667,7.5295540060596275,5,31.15300643983629,9.417107941713809
Gujarat,Ahmedabad City,100,104,263,141,3187,31,391,22872,1451,151,2,High,56.0,408.42857142857144,17.857142857142858,18.571428571428573,46.96428571428571,25.178571428571427,569.1071428571429,5.5357142857142865,69.82142857142857,8.013479163310803,6,28.502750675291626,8.40293087659064
Gujarat,Ahmedabad Rural,20,11,27,15,190,1,38,2597,198,14,0,Moderate,25.0,103.88,8.0,4.4,10.8,6.0,76.0,0.4,15.2,1.7429929681665728,5,7.6657397868810655,9.593800355446538
Gujarat,Amreli,18,7,37,12,114,0,21,1817,169,13,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Gujarat,Anand,17,16,35,3,243,2,31,3322,145,17,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Gujarat,Arvalli,11,6,74,9,197,6,25,1999,54,11,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Gujarat,Banaskantha,28,38,73,22,302,4,49,3986,176,18,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Gujarat,Bharuch,20,7,31,14,316,14,62,4873,169,17,0,Moderate,16.2,300.8024691358025,12.34567901234568,4.320987654320988,19.135802469135804,8.641975308641976,195.06172839506175,8.641975308641976,38.27160493827161,3.3673364476583125,6,11.66779267409599,8.823778821296044
